Modell	LearningType	LearningRate	Total_Paramter	Trainable_Parameter	Non_Trainable_Parameter	Results	Accuracy_Loss
SciBERT_Long	AllNetworkTrain	5e-4	112 672 514	112 672 514	0	0.0005 [33, [0.6682305932044983, 0.6117647290229797], [0.6730117201805115, 0.6000000238418579], [0.6730117797851562, 0.6000000238418579]]	6/6 [==============================] - 167s 28s/step - loss: 0.7148 - sparse_categorical_accuracy: 0.4471 - val_loss: 0.6777 - val_sparse_categorical_accuracy: 0.6000
SciBERT_Long	AllNetworkTrain	5e-4	112 672 514	112 672 514	0	0.0005 [23, [0.6682916283607483, 0.6117647290229797], [0.6730130314826965, 0.6000000238418579], [0.6730135083198547, 0.6000000238418579]]	6/6 [==============================] - 174s 29s/step - loss: 0.6796 - sparse_categorical_accuracy: 0.5647 - val_loss: 0.6738 - val_sparse_categorical_accuracy: 0.6000
SciBERT_Long	AllNetworkTrain	5e-4	112 672 514	112 672 514	0	0.0005 [13, [0.6684818863868713, 0.6117647290229797], [0.6730495691299438, 0.6000000238418579], [0.6730478405952454, 0.6000000238418579]]	6/6 [==============================] - 170s 28s/step - loss: 0.6785 - sparse_categorical_accuracy: 0.6118 - val_loss: 0.6740 - val_sparse_categorical_accuracy: 0.6000
SciBERT_Long	AllNetworkTrain	1e-5	112 672 514	112 672 514	0	1e-05 [16, [0.34975966811180115, 0.8941176533699036], [0.47789686918258667, 0.800000011920929], [0.6819221377372742, 0.6600000262260437]]	6/6 [==============================] - 169s 28s/step - loss: 0.0204 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.6837 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	1e-5	112 672 514	112 672 514	0	1e-05 [16, [0.3042875826358795, 0.9058823585510254], [0.47125884890556335, 0.8666666746139526], [0.7008824348449707, 0.6600000262260437]]	6/6 [==============================] - 176s 29s/step - loss: 0.0404 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.5424 - val_sparse_categorical_accuracy: 0.8667
SciBERT_Long	AllNetworkTrain	1e-5	112 672 514	112 672 514	0	1e-05 [17, [0.17987453937530518, 0.9647058844566345], [0.4238118529319763, 0.8666666746139526], [0.781578004360199, 0.6299999952316284]]	6/6 [==============================] - 170s 28s/step - loss: 0.0138 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.6546 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	1e-5	112 672 514	112 672 514	0	1e-05 [14, [0.38853251934051514, 0.8941176533699036], [0.5624755024909973, 0.800000011920929], [0.6998540759086609, 0.6299999952316284]]	6/6 [==============================] - 173s 29s/step - loss: 0.0372 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.8508 - val_sparse_categorical_accuracy: 0.6667
SciBERT_Long	AllNetworkTrain	1e-5	112 672 514	112 672 514	0	1e-05 [19, [0.11879858374595642, 0.9882352948188782], [0.5385817885398865, 0.800000011920929], [0.8018510937690735, 0.6499999761581421]]	6/6 [==============================] - 173s 29s/step - loss: 0.0123 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.8874 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	2e-5	112 672 514	112 672 514	0	2e-05 [15, [0.1571224480867386, 0.9764705896377563], [0.40997740626335144, 0.800000011920929], [0.8053827881813049, 0.6100000143051147]]	6/6 [==============================] - 171s 28s/step - loss: 0.0063 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.7770 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	2e-5	112 672 514	112 672 514	0	2e-05 [16, [0.16458788514137268, 0.9882352948188782], [0.5385482907295227, 0.6666666865348816], [0.7254908084869385, 0.6200000047683716]]	6/6 [==============================] - 173s 28s/step - loss: 0.0053 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.0883 - val_sparse_categorical_accuracy: 0.7333
SciBERT_Long	AllNetworkTrain	2e-5	112 672 514	112 672 514	0	2e-05 [19, [0.013933220878243446, 1.0], [0.4203048050403595, 0.8666666746139526], [1.0634186267852783, 0.6399999856948853]]	6/6 [==============================] - 172s 28s/step - loss: 0.0028 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.0215 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	2e-5	112 672 514	112 672 514	0	2e-05 [23, [0.00654680235311389, 1.0], [0.48407337069511414, 0.7333333492279053], [1.2399821281433105, 0.6600000262260437]]	6/6 [==============================] - 173s 29s/step - loss: 0.0031 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.0189 - val_sparse_categorical_accuracy: 0.7333
SciBERT_Long	AllNetworkTrain	2e-5	112 672 514	112 672 514	0	2e-05 [20, [0.029681794345378876, 1.0], [0.42071062326431274, 0.800000011920929], [1.0168471336364746, 0.6299999952316284]]	6/6 [==============================] - 178s 29s/step - loss: 0.0047 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.8624 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	5e-5	112 672 514	112 672 514	0	5e-05 [14, [0.16989418864250183, 0.9882352948188782], [0.4943254292011261, 0.7333333492279053], [0.7341934442520142, 0.6200000047683716]]	6/6 [==============================] - 177s 29s/step - loss: 0.0631 - sparse_categorical_accuracy: 0.9882 - val_loss: 0.9721 - val_sparse_categorical_accuracy: 0.7333
SciBERT_Long	AllNetworkTrain	5e-5	112 672 514	112 672 514	0	5e-05 [18, [0.02741480991244316, 1.0], [0.36755430698394775, 0.8666666746139526], [0.9500283002853394, 0.6499999761581421]]	6/6 [==============================] - 169s 28s/step - loss: 0.0017 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.1501 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	5e-5	112 672 514	112 672 514	0	5e-05 [14, [0.17638906836509705, 0.9529411792755127], [0.5211976766586304, 0.6666666865348816], [0.650398850440979, 0.699999988079071]]	6/6 [==============================] - 176s 29s/step - loss: 0.0029 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.8105 - val_sparse_categorical_accuracy: 0.8667
SciBERT_Long	AllNetworkTrain	5e-5	112 672 514	112 672 514	0	5e-05 [13, [0.25393617153167725, 0.9176470637321472], [0.3970656394958496, 0.800000011920929], [0.6838129162788391, 0.6700000166893005]]	6/6 [==============================] - 169s 28s/step - loss: 0.0019 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.8307 - val_sparse_categorical_accuracy: 0.8667
SciBERT_Long	AllNetworkTrain	5e-5	112 672 514	112 672 514	0	5e-05 [16, [0.09821508824825287, 0.9764705896377563], [0.3813524544239044, 0.800000011920929], [0.8248361349105835, 0.6600000262260437]]	6/6 [==============================] - 176s 29s/step - loss: 0.0016 - sparse_categorical_accuracy: 1.0000 - val_loss: 1.2067 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	1e-6	112 672 514	112 672 514	0	1e-06 [38, [0.4121846854686737, 0.9176470637321472], [0.6081780791282654, 0.7333333492279053], [0.6967515349388123, 0.6100000143051147]]	6/6 [==============================] - 172s 28s/step - loss: 0.3571 - sparse_categorical_accuracy: 0.8941 - val_loss: 0.6270 - val_sparse_categorical_accuracy: 0.7333
SciBERT_Long	AllNetworkTrain	1e-6	112 672 514	112 672 514	0	1e-06 [90, [0.0903250053524971, 1.0], [0.43250420689582825, 0.800000011920929], [0.8045264482498169, 0.6499999761581421]]	6/6 [==============================] - 168s 28s/step - loss: 0.0880 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.4706 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	1e-6	112 672 514	112 672 514	0	1e-06 [40, [0.34976205229759216, 0.9176470637321472], [0.5660916566848755, 0.7333333492279053], [0.7109577655792236, 0.6200000047683716]]	6/6 [==============================] - 171s 28s/step - loss: 0.2638 - sparse_categorical_accuracy: 0.9765 - val_loss: 0.5912 - val_sparse_categorical_accuracy: 0.6667
SciBERT_Long	AllNetworkTrain	1e-6	112 672 514	112 672 514	0	1e-06 [78, [0.10355103760957718, 1.0], [0.3773652911186218, 0.8666666746139526], [0.806608259677887, 0.6499999761581421]]	6/6 [==============================] - 171s 28s/step - loss: 0.1062 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.3961 - val_sparse_categorical_accuracy: 0.8667
SciBERT_Long	AllNetworkTrain	1e-6	112 672 514	112 672 514	0	1e-06 [58, [0.15398277342319489, 1.0], [0.44724565744400024, 0.800000011920929], [0.7293423414230347, 0.6499999761581421]]	6/6 [==============================] - 176s 29s/step - loss: 0.1400 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.4912 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	2e-6	112 672 514	112 672 514	0	2e-06 [83, [0.01527466345578432, 1.0], [0.20120303332805634, 0.9333333373069763], [1.119651436805725, 0.6700000166893005]]	6/6 [==============================] - 175s 29s/step - loss: 0.0161 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.2167 - val_sparse_categorical_accuracy: 0.9333
SciBERT_Long	AllNetworkTrain	2e-6	112 672 514	112 672 514	0	2e-06 [74, [0.031094444915652275, 1.0], [0.3903048634529114, 0.9333333373069763], [1.0677262544631958, 0.6499999761581421]]	6/6 [==============================] - 175s 29s/step - loss: 0.0290 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.4160 - val_sparse_categorical_accuracy: 0.9333
SciBERT_Long	AllNetworkTrain	2e-6	112 672 514	112 672 514	0	2e-06 [45, [0.09240473061800003, 1.0], [0.3945114016532898, 0.8666666746139526], [0.791150689125061, 0.6800000071525574]]	6/6 [==============================] - 171s 28s/step - loss: 0.0755 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.4293 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	2e-6	112 672 514	112 672 514	0	2e-06 [42, [0.06880202144384384, 1.0], [0.36730462312698364, 0.8666666746139526], [0.8318433165550232, 0.6700000166893005]]	6/6 [==============================] - 171s 28s/step - loss: 0.0387 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.6579 - val_sparse_categorical_accuracy: 0.7333
SciBERT_Long	AllNetworkTrain	2e-6	112 672 514	112 672 514	0	2e-06 [46, [0.06730007380247116, 1.0], [0.4993240237236023, 0.800000011920929], [0.8092040419578552, 0.6700000166893005]]	6/6 [==============================] - 175s 29s/step - loss: 0.0561 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.6243 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	5e-6	112 672 514	112 672 514	0	5e-06 [38, [0.040109630674123764, 1.0], [0.3759652078151703, 0.800000011920929], [1.000322937965393, 0.6600000262260437]]	6/6 [==============================] - 176s 29s/step - loss: 0.0280 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.3875 - val_sparse_categorical_accuracy: 0.8000
SciBERT_Long	AllNetworkTrain	5e-6	112 672 514	112 672 514	0	5e-06 [20, [0.19930507242679596, 1.0], [0.5448727011680603, 0.800000011920929], [0.7765017747879028, 0.5400000214576721]]	6/6 [==============================] - 175s 29s/step - loss: 0.0780 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.6190 - val_sparse_categorical_accuracy: 0.7333
SciBERT_Long	AllNetworkTrain	5e-6	112 672 514	112 672 514	0	5e-06 [37, [0.010618869215250015, 1.0], [0.3405904769897461, 0.8666666746139526], [1.1870548725128174, 0.6499999761581421]]	6/6 [==============================] - 171s 28s/step - loss: 0.0086 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.6680 - val_sparse_categorical_accuracy: 0.7333
SciBERT_Long	AllNetworkTrain	5e-6	112 672 514	112 672 514	0	5e-06 [23, [0.16275203227996826, 1.0], [0.5186797976493835, 0.7333333492279053], [0.7686222791671753, 0.5799999833106995]]	6/6 [==============================] - 177s 29s/step - loss: 0.0578 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.5842 - val_sparse_categorical_accuracy: 0.7333
SciBERT_Long	AllNetworkTrain	5e-6	112 672 514	112 672 514	0	5e-06 [19, [0.23444624245166779, 1.0], [0.5558773279190063, 0.800000011920929], [0.728848397731781, 0.5299999713897705]]	6/6 [==============================] - 174s 29s/step - loss: 0.0860 - sparse_categorical_accuracy: 1.0000 - val_loss: 0.7052 - val_sparse_categorical_accuracy: 0.5333
